raw_smiles,dataset,max_tanimoto_to_corpus_full,n_corpus_identical,n_corpus_neardup_0p95
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.9091,0,0
[H]N([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.8750,0,0
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.9167,0,0
[H]N(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.9167,0,0
[H]N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.8462,0,0
[H]C1([H])C([H])([H])C1([H])C#N,QM7,0.7333,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.8333,0,0
[H]OC1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,2,0
[H]N([H])[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C#N,QM7,1.0000,1,0
[H]N([H])[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]N([H])[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],QM7,0.8889,0,0
[H]C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.6875,0,0
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.9286,0,0
[H]N([H])[C@]1([H])C([H])(C([H])([H])[H])[C@@]1([H])N([H])[H],QM7,0.7000,0,0
[H]N([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.9286,0,0
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]N([H])[C@]1(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])[H],QM7,1.0000,1,0
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,0.7368,0,0
[H]N([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,2,0
[H]N(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.9333,0,0
[H]N([H])[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5238,0,0
[H]N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7333,0,0
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])([H])N(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.9167,0,0
[H][C]([H])[N]N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4500,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,1.0000,1,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.5000,0,0
[H]N([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.6000,0,0
[H]N([H])C([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H],QM7,0.7333,0,0
[H]N([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7059,0,0
[H]C([H])(C#N)C1([H])C([H])([H])C1([H])[H],QM7,0.7368,0,0
[H]C([H])=C([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7647,0,0
[H]/N=C(\[H])N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4091,0,0
[H]/N=C(\N([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.6111,0,0
[H][C]([N]N([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.3636,0,0
[H]C#CC([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7368,0,0
[H]/C(=C(/[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],QM7,0.8125,0,0
[H]C([H])=C(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.8235,0,0
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5556,0,0
[H]C(=O)[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,2,0
[H]O[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,0.5625,0,0
[H]O[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]O[C@]1([H])C([H])(C([H])([H])[H])[C@@]1([H])O[H],QM7,0.8889,0,0
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@]1([H])O[H],QM7,0.8571,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,0.7000,0,0
[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.6250,0,0
[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],QM7,0.7647,0,0
[H]C([H])=C([H])OC1([H])C([H])([H])C1([H])[H],QM7,0.7778,0,0
[H]C([H])([H])C(=O)C1([H])C([H])([H])C1([H])[H],QM7,0.9286,0,0
[H]O[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.6190,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],QM7,0.7778,0,0
[H]C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.9231,0,0
[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])=C([H])[H],QM7,0.7000,0,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])O[H],QM7,0.5500,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])=O,QM7,0.7778,0,0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])O[H],QM7,0.7647,0,0
[H]OC([H])([H])C1(O[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]C(=O)OC1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]OC(=O)C1([H])C([H])([H])C1([H])[H],QM7,0.9231,0,0
[H]O[C@@]1([H])[C@]([H])(N([H])[H])[C@]1([H])C([H])([H])[H],QM7,0.6875,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1(N([H])[H])C([H])([H])[H],QM7,0.5625,0,0
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.6000,0,0
[H]C([H])([H])[C@]1([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,1.0000,1,0
[H][C]([H])[N]OC1([H])C([H])([H])C1([H])[H],QM7,0.5000,0,0
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])N([H])[H],QM7,0.9333,0,0
[H]OC1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],QM7,0.7059,0,0
[H]N([H])C(=O)C1([H])C([H])([H])C1([H])[H],QM7,0.7647,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C#N,QM7,0.6500,0,0
[H]C(=O)N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7222,0,0
[H]O[N][C]([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4737,0,0
[H]N(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C([H])([H])N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7273,0,0
[H]C([H])=C(C#N)C1([H])C([H])([H])C1([H])[H],QM7,0.6818,0,0
[H]C#CC([H])([H])N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.8095,0,0
[H]N(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7647,0,0
[H]C1([H])C([H])([H])C1([H])[C@]([H])(C#N)C([H])([H])[H],QM7,0.7143,0,0
[H]N([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8000,0,0
[H]N([H])[C@]([H])(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]N(C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,2,0
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])C([H])([H])[H],QM7,0.5714,0,0
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])[C@]([H])(N([H])[H])C([H])([H])[H],QM7,0.6818,0,0
[H]N([H])[C@]([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7647,0,0
[H]N(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.9375,0,0
[H]N([H])C1([C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.4545,0,0
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.9412,0,0
[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.9412,0,0
[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])=C([H])[H],QM7,0.6875,0,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])C([H])=C([H])[H],QM7,1.0000,1,0
[H][C]([N]N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],QM7,0.4231,0,0
[H]/N=C(/N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],QM7,0.4400,0,0
[H]N([H])/N=C(\C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.6818,0,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])C#C[H],QM7,0.5625,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,0.6957,0,0
[H]N(C([H])([H])[H])[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,0.5263,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,0.4762,0,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,0.5652,0,0
[H]N([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,0.5333,0,0
[H]N([H])[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,0.6316,0,0
[H]N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C#N,QM7,0.4545,0,0
[H]N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N(C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5789,0,0
[H]N(C([H])([H])[H])C1([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N(C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.5000,0,0
[H]N([H])[C@]1([H])[C@@]([H])(N([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.5625,0,0
[H]N([H])C([H])([H])C1(N([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.5556,0,0
[H]N(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.5714,0,0
[H]N([H])[C@@]1([H])C([H])([H])[C@]1([H])N(C([H])([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]C([H])([H])N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.6111,0,0
[H]N(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]N(C([H])([H])[H])C([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7619,0,0
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7647,0,0
[H]N(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.9375,0,0
[H][C]([N]C([H])([H])[H])N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4091,0,0
[H]/N=C(/[H])N(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.4583,0,0
[H]/N=C(\N([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.3462,0,0
[H][C]([H])[N]N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4286,0,0
[H][C]([H])[N][N][C]([H])C1([H])C([H])([H])C1([H])[H],QM7,0.3333,0,0
[H][C]([H])[N]N(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.5000,0,0
[H][C]([N]N([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.3704,0,0
[H]C([H])=C([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.6190,0,0
[H]C#CC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.5833,0,0
[H]/C(=C(/[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H],QM7,1.0000,2,0
[H]C([H])([H])C#C[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5789,0,0
[H]C([H])=C([H])[C@@]1([H])[C@]([H])(N([H])[H])[C@]1([H])N([H])[H],QM7,0.5263,0,0
[H]C#C[C@@]1([H])[C@]([H])(N([H])[H])[C@]1([H])N([H])[H],QM7,0.3333,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])N([H])[H],QM7,1.0000,1,0
[H]C#C[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])N([H])[H],QM7,1.0000,2,0
[H]N([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])N([H])[H],QM7,1.0000,1,0
[H]C1([H])[C@]([H])(C#N)[C@@]1([H])C#N,QM7,0.5882,0,0
[H]C([H])=C([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]C#CC(=C([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.4211,0,0
[H]N([H])C([H])([H])C1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]C([H])=C([H])/C([H])=C(\[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8333,0,0
[H]C([H])=C([H])C(=C([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7778,0,0
[H]N([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],QM7,0.5500,0,0
[H]C([H])=C([H])C#CC1([H])C([H])([H])C1([H])[H],QM7,0.5789,0,0
[H]N([H])C([H])([H])C([H])([H])C1(N([H])[H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.8235,0,0
[H]C([H])(C#N)C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H]/C(C#N)=C(/[H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1([H])C([H])([H])C1([H])C#CC#N,QM7,0.5357,0,0
[H]C([H])=C([H])[C@]([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]C#C[C@]([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]/C(=C(/[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])N([H])[H],QM7,0.6250,0,0
[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.6250,0,0
[H]C([H])=C(C([H])([H])N([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.6250,0,0
[H]N([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],QM7,0.4828,0,0
[H]C#C/C([H])=C(\[H])C1([H])C([H])([H])C1([H])[H],QM7,0.5238,0,0
[H]C#CC#CC1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]/C(=C(/[H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]/C(=C(/C([H])([H])[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],QM7,0.7222,0,0
[H]C([H])=C(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]N([H])C([H])([H])C([H])([H])N([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]N(C([H])([H])C#N)C1([H])C([H])([H])C1([H])[H],QM7,0.7727,0,0
[H]N([H])C([H])([H])[C@@]([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.9375,0,0
[H]C([H])=C([H])[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8000,0,0
[H]C(=C(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7778,0,0
[H]/N=C(\[H])N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4800,0,0
[H]C#C[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H]C([H])([H])C#CC([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H][C]([N]N([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.4348,0,0
[H]/C(=C(/[H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H],QM7,0.8000,0,0
[H]C([H])=C(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.8333,0,0
[H]C([H])([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],QM7,0.6522,0,0
[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.8421,0,0
[H]OC([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5714,0,0
[H]C([H])([H])C(=O)[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,4,0
[H]C(=O)C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.6364,0,0
[H]OC(=O)[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5000,0,0
[H]OC([H])([H])[C@@]1(O[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5500,0,0
[H]C(=O)O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.6364,0,0
[H]OC([H])([H])[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,0.6000,0,0
[H]O[C@@]1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,0.5333,0,0
[H]OC([H])([H])[C@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.5385,0,0
[H]O[C@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.4615,0,0
[H]C(=O)[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],QM7,0.5882,0,0
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,0.7000,0,0
[H]O[C@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])O[H],QM7,0.5000,0,0
[H]OC([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7778,0,0
[H]O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.5625,0,0
[H]O[C@@]1([H])[C@]([H])(C([H])=C([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.5000,0,0
[H]C#C[C@@]1([H])[C@]([H])(O[H])[C@]1([H])C([H])([H])[H],QM7,0.4375,0,0
[H]OC([H])([H])[C@@]1([H])[C@]([H])(O[H])[C@]1([H])C([H])([H])[H],QM7,0.5455,0,0
[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1(O[H])C([H])([H])[H],QM7,0.5263,0,0
[H]O[C@@]1([H])[C@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[H],QM7,0.8333,0,0
[H]OC([H])([H])[C@]1(C([H])([H])[H])C([H])([H])[C@]1([H])O[H],QM7,0.5714,0,0
[H]C([H])([H])C1(C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],QM7,0.6667,0,0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1(O[H])C([H])([H])[H],QM7,0.6250,0,0
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1(O[H])C([H])([H])[H],QM7,0.5714,0,0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,0.8889,0,0
[H]C(=O)[C@@]1([H])C([H])([H])[C@]1([H])C([H])=C([H])[H],QM7,1.0000,1,0
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,0.8947,0,0
[H]C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7368,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[H],QM7,0.5417,0,0
[H]O[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[H],QM7,0.6250,0,0
[H]O[C@]1([H])C([H])(C([H])([H])C([H])([H])[H])[C@@]1([H])O[H],QM7,0.7143,0,0
[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7143,0,0
[H]O[C@]1(C([H])([H])C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.6000,0,0
[H]O[C@]1(C([H])([H])C([H])([H])[H])C([H])([H])[C@]1([H])O[H],QM7,1.0000,1,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],QM7,0.7619,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])/C([H])=C(\[H])C([H])([H])[H],QM7,0.6667,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C(=C([H])[H])C([H])([H])[H],QM7,0.6471,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H],QM7,0.7647,0,0
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C#CC([H])([H])[H],QM7,1.0000,1,0
[H]OC1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]OC1(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7895,0,0
[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],QM7,0.7500,0,0
[H]C([H])=C([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],QM7,0.7727,0,0
[H]C(=O)C(=C([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])=C([H])C(=O)C1([H])C([H])([H])C1([H])[H],QM7,0.6818,0,0
[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])[H],QM7,0.8095,0,0
[H]/C(OC1([H])C([H])([H])C1([H])[H])=C(/[H])C([H])([H])[H],QM7,0.7500,0,0
[H]C([H])=C(OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H],QM7,0.6957,0,0
